event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN2996,"03 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement",5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Tai Po",,"Hong Kong - Tai Po",22.4434,114.1646,1,"Radio Free Asia; Ming Pao",Subnational-International,"On 3 November 2019, a dozen demonstrators wearing black clothes and face masks vandalised some shops in Tai Po Mega Mall in Tai Po District (New Territories, Hong Kong) while other people gathered in the mall to chant anti-ELAB slogans and demonstrate against the police. Police entered the mall several times during the demonstration, and pepper spray was reportedly fired. No further report on this occasion.",0,"crowd size=a dozen",1611094729
CHN2997,"03 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement",5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Tuen Mun",,"Hong Kong - Tuen Mun",22.3919,113.9748,1,"Radio Free Asia",International,"On 3 November 2019, anti-government demonstrators gathered at Tuen Mun Town Plaza, Tuen Mun District (New Territories, Hong Kong) and block the entrance to stop the police from entering. Some demonstrators also vandalised the shops in the mall. This demonstration took place within the broader context of ongoing demonstrations sparked by the Extradition Bill.",0,"crowd size=no report",1611094734
CHN2998,"03 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement",5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Wong Tai Sin",,"Hong Kong - Wong Tai Sin",22.3364,114.1987,1,"Radio Free Asia",International,"On 3 November 2019, anti-government demonstrators set fire at Lung Cheung Rd in Wong Tai Sin District (Kowloon City, Hong Kong) in the afternoon. Police put off the fire and recovered traffic. Some demonstrators also chanted slogans inside Wong Tai Sin Plaza. No further report on this occasion. This demonstration took place within the broader context of ongoing demonstrations sparked by the Extradition Bill.",0,"crowd size=no report",1611094734
CHN2994,"03 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement; Government of China (2017-) Hong Kong Special Administrative Region; Journalists (China); Students (China)",5,"Police Forces of China (2017-) Hong Kong Police Force","Rioters (China)",1,15,,156,"East Asia",China,"Hong Kong",Eastern,,"Hong Kong - Eastern",22.2821,114.2213,1,"Deutsche Welle; HKFP; Radio Free Asia",Subnational-International,"On 3 November 2019, nearly 100 people gathered around 5pm at Taikoo Shing in Eastern District (Hong Kong) to demonstrate against the government and the mask ban. They chanted slogans such as 'five demands, not one less' and sang 'glory to Hong Kong'. The situation escalated as one pro-Beijing demonstrator started attacking other people and got beaten by the crowd. A district councillor got his ear bitten off while he tried to stop a man with knife from attacking people. After an hour, police entered the mall and dispersed people with pepper sprays and guns. Police reported that 6 people were injured and 3 were arrested. A reporter from the Stand News and another student journalist from the Hong Kong Baptist University were also arrested.",0,"crowd size=nearly 100",1643150991
CHN2995,"03 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement",5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Sha Tin",,"Hong Kong - Sha Tin",22.3779,114.1981,1,"Radio Free Asia; Deutsche Welle; RTHK; Ming Pao",Subnational-International,"On 3 November 2019, nearly 100 people gathered at New Town Plaza in Sha Tin District (Hong Kong) (coded as Hong Kong - Sha Tin) to demonstrate against the police's abuse of force during the recent crackdowns of anti-government demonstrations sparked by the extradition bill. Some demonstrators destroyed glass windows in the mall and vandalised Sha Tin MTR station. Police entered the mall and dispersed demonstrators with pepper spray and arrested some demonstrators. A demonstrator was found with six petrol bombs in his backpack.",0,"crowd size=nearly 100",1643150991
CHN2760,"02 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shanxi,Taiyuan,Xinghualing,Xinghualing,37.8939,112.5703,2,"CLB (China)",Other,"As reported on 2 November 2019, nearly 20 workers gathered at a construction company in Taiyuan City (Shanxi Province) to demand unpaid wages owed by the company.",0,"crowd size=nearly 20",1618527441
CHN2761,"02 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Jiangxi,Nanchang,Xinjian,Xinjian,28.6929,115.8152,1,"CLB (China)",Other,"As reported on 2 November 2019, nearly 10 workers gathered at a construction site in Xinjian District (Nanchang City, Jiangxi Province) to demand unpaid wages owed by a construction company.",0,"crowd size=nearly 10",1618527441
CHN2764,"02 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)","Five Demands Movement",5,"Police Forces of China (2017-) Hong Kong Police Force","Civilians (China); Women (China)",1,15,,156,"East Asia",China,"Hong Kong","Yau Tsim Mong",,"Hong Kong - Yau Tsim Mong",22.3201,114.1692,1,"Radio Free Asia",International,"On 2 November 2019, demonstrators gathered near the Park Lane Shopper's Boulevard in Yau Tsim Mong District (Kowloon City, Hong Kong) to sing anti-ELAB songs and chanted slogans such as 'Hong Kong people, resist' and 'disband the police now'. The situation escalated as some demonstrators blocked the roads and threw petrol bombs. A woman who accused the demonstrators of destroying Hong Kong was sprayed by the demonstrators with black paint on her face. Police dispersed the demonstrators.",0,"crowd size=no report",1611094734
CHN2762,"02 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)",,5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Radio Free Asia; Deutsche Welle",International,"On 2 November 2019, citizens gathered at Chater Garden and Edinburgh Plaza in Central Hong Kong to demonstrate against the government. Although the gatherings at the two locations were approved by the authorities, the situation escalated as some people wearing black clothes started destroying handrails and fire hydrants and setting fire on the streets around 5pm. Police fired tear gases to disperse the demonstrators.",0,"crowd size=no report",1643150991
CHN2763,"02 November 2019",2019,1,Demonstrations,Riots,"Violent demonstration","Rioters (China)",,5,"Police Forces of China (2017-) Hong Kong Police Force",,1,15,,156,"East Asia",China,"Hong Kong","Wan Chai",,"Hong Kong - Wan Chai",22.2776,114.175,1,"Deutsche Welle; Radio Free Asia",International,"On 2 November 2019, nearly 3,000 people gathered at Victoria Park in Causeway Bay (Wan Chai District, Hong Kong) following the call of more than 130 district councillor candidates of democratic parties to demonstrate against the government. Police declared that the gathering was illegal on the grounds of the mask ban and fired tear gases in the park. At least 3 candidates were arrested. The situation escalated at night as the nearby pro-government banks and the Xinhua News offices were set on fire. It was reported that the clashes on the day were among the most serious ones since the anti-ELAB demonstrations started in June 2019.",0,"crowd size=nearly 3,000",1643150991
CHN2753,"01 November 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Yunnan,Kunming,Chenggong,Chenggong,24.8856,102.8214,2,"CLB (China)",Other,"On 1 November 2019, at least 6 workers from a delivery company in Kunming City (Yunnan Province) gathered at the delivery office and asked for unpaid wages.",0,"crowd size=at least 6",1618527440
CHN2754,"01 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Hubei,Wuhan,Jiangan,Jiang'an,30.6001,114.309,2,"CLB (China)",Other,"As reported on 1 November 2019, 5-10 workers from a private company in Wuhan City (Hubei Province) gathered at the company site to demand unpaid wages.",0,"crowd size=5-10",1618527440
CHN2755,"01 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Heilongjiang,Qiqihaer,Jianhua,Jianhua,47.3543,123.9555,2,"CLB (China)",Other,"As reported on 1 November 2019, nearly 20 retired workers from a state-owned company in Qiqihar City (Heilongjiang Province) gathered at the company's office to demand for unpaid pension. They held a large banner in front of the company building.",0,"crowd size=nearly 20",1618527440
CHN2756,"01 November 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Guangxi,Hechi,Jinchengjiang,Jinchengjiang,24.6895,108.0377,2,"CLB (China)",Other,"On 1 November 2019, 30-50 workers gathered at a construction site in Hechi City, Guangxi Zhuang Autonomous Region to demand unpaid wages owed by the construction company.",0,"crowd size=30-50",1618527440
CHN2758,"01 November 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shanxi,Shuozhou,Shuocheng,Shuocheng,39.3189,112.4322,2,"CLB (China)",Other,"On 1 November 2019, hundreds of taxi drivers gathered in Shuozhou City (Shanxi Province) to protest against the distribution of net-cars in the city by a private company. They all parked their taxis in lines along the streets.",0,"crowd size=hundreds",1618527441
CHN2759,"01 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Henan,Shangqiu,Suiyang,Suiyang,34.3884,115.6531,1,"CLB (China)",Other,"As reported on 1 November 2019, dozens of construction workers in Suiyang District (Shangqiu City, Henan Province) gathered at a construction site to demand unpaid wages owed by a state-owned construction company.",0,"crowd size=dozens",1618527441
CHN2757,"01 November 2019",2019,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Hebei,Baoding,Jingxiu,Jingxiu,38.8774,115.4587,2,"CLB (China)",Other,"As reported on 1 November 2019, 8 workers from an estate development company in Baoding City (Hebei Province) gathered at the company site to demand unpaid wages. It was reported that the company owed over 300,000 RMB wages to 18 workers.",0,"crowd size=8",1618527441
CHN2988,"01 November 2019",2019,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"RTHK; Ming Pao",Subnational,"On 1 November 2019, more than 100 people marched in Central Hong Kong at lunchtime and ended at Chater Garden, Central and Western District (Hong Kong) to protest against the government. They mostly wore face masks and raised their hands signalling the Five Demands. They also shouted 'Hong Kong people, resist' and sang anti-ELAB songs.",0,"crowd size=more than 100",1611094729
